# NAME: Culberson graph. Specifications given below. Weights computed via the uniform distribution.
# COMMENT: DESCRIPTION: Quasi-random coloring problem
# CODE SOURCE: Joseph Culberson (joe@cs.ualberta.ca)
# Specifications:
# Random seed: 13185
# No hidden coloring
# Probability: 0.769218
# girth/degree-limited graph, girth 8, delta 1076, max 1311
# Degree Information:
# Min:4 Avg:6.512913 Max:14 Std:1.050756
# No verification required.
# Creation Date: Mon Apr 11 19:06:36 2016
# Weight distribution parameters: a=0.0; b=83.0; seed=1810.
# TYPE: Random Graphs
4453 14501
15 1300 24.2805044445
1163 1300 71.8266626681
1069 1301 15.8704117165
383 1302 29.6082800906
378 1303 2.51028451129
614 1303 23.5920324582
1074 1303 65.7371546374
369 1304 68.6392096933
709 1304 8.31981803159
779 1305 79.0587366263
911 1305 31.6402230897
316 1306 42.2074680203
509 1306 62.2176527254
598 1306 58.5152117697
964 1306 23.2465965565
28 1307 65.4848217054
382 1307 18.3455160563
832 1307 54.340334564
146 1308 70.9173303435
445 1308 64.2423029307
578 1308 30.7798561087
789 1308 48.4685372688
797 1308 65.7006063752
712 1309 55.2387465234
370 1310 45.5201347243
331 1311 28.5255843666
923 1311 23.5167772065
223 1313 26.6049416711
400 1313 81.3658000073
438 1314 68.0570939756
210 1315 5.75857446344
942 1315 16.9653911206
1061 1316 28.8966907655
388 1317 76.9524472707
1211 1317 81.6867215184
1301 1318 7.37022586859
867 1319 51.7351769344
431 1320 64.0841220384
145 1322 17.3448757539
675 1322 80.9793153211
1260 1322 28.9401752295
28 1323 46.55218213
534 1323 9.43135138743
219 1324 42.0914150155
615 1324 9.224441813
728 1324 52.3660063464
184 1325 34.7479849556
497 1325 50.2403743528
165 1326 82.3067180394
349 1326 60.8546816362
473 1326 27.026193477
1085 1327 2.82838900629
192 1329 58.9350969797
982 1330 11.9884607665
1019 1330 3.37304048943
1049 1330 43.0825948219
19 1331 59.6679237013
157 1331 66.4753034078
16 1332 65.1501205389
564 1332 17.3243598172
1223 1332 23.5930518739
441 1334 65.8867174173
638 1335 53.7256321291
778 1336 33.3560463792
903 1336 15.4485501918
895 1337 55.52138562
513 1338 25.1544857816
146 1339 3.48168065942
1179 1339 63.3766164725
609 1340 80.5674874893
10 1341 20.8840759255
371 1342 10.1739534106
578 1342 71.0081613491
1109 1342 30.9681418902
92 1343 31.6829156542
1031 1343 76.096610545
88 1344 38.4752172045
541 1344 76.8549763376
646 1344 69.9177018168
831 1345 71.8615193933
1166 1345 69.5007697735
287 1346 62.3111659016
334 1346 57.4705591285
530 1346 63.0879684323
1046 1346 27.21324932
53 1347 16.1869056661
296 1347 28.6732317901
178 1349 53.6800364743
581 1350 30.9188347197
79 1351 45.446703547
1236 1351 17.8958233003
244 1352 42.064210401
477 1352 9.61834939808
656 1352 25.7902827428
878 1352 70.4180709167
115 1353 70.7520811473
151 1353 0.88757641155
176 1355 47.0524115924
534 1355 29.9600711579
962 1355 14.3289696007
33 1357 10.5472012665
504 1358 58.5084265727
713 1358 77.8598583153
802 1358 1.24860088235
967 1358 43.2908554555
930 1359 35.2212620933
1144 1359 60.3930588159
940 1360 46.4388057871
429 1361 76.0978449377
515 1361 13.0392338509
874 1361 12.4105753356
992 1361 13.2404607213
352 1362 54.6305505656
608 1362 2.60865033032
1183 1362 11.9782660488
553 1363 7.76919658406
110 1365 67.2245952928
217 1366 9.07961937042
414 1366 21.9678941185
492 1366 30.2746458224
616 1366 9.52317920046
44 1367 22.4903609828
604 1367 10.3072800456
948 1367 1.90054797706
471 1368 41.3636369997
332 1369 11.867929792
557 1369 63.6088495934
1239 1369 2.11409737373
13 1370 62.2386924996
330 1370 3.7938365198
540 1371 67.9350648274
751 1371 33.2246638437
927 1371 13.9242367288
1364 1371 47.5587630826
1054 1373 9.75052918361
89 1374 21.3347393361
651 1374 22.0063298743
1118 1374 63.7035449383
1272 1374 25.7264856831
985 1375 8.78133676204
1312 1375 20.9483807713
988 1376 17.316792467
1035 1376 52.1863436365
176 1377 56.3004190502
431 1378 70.8983013573
542 1378 37.1404988469
910 1378 64.5596957506
35 1379 18.7498421534
826 1380 19.5328397355
1356 1380 41.7959944916
47 1381 3.94011751022
171 1381 17.5768760594
4 1382 46.3357433626
511 1382 59.0205489766
447 1383 69.3983184442
1117 1383 53.6836991854
621 1384 53.2156316605
680 1384 58.4710315022
493 1385 34.6372062159
886 1385 68.0541843142
484 1386 63.9190423218
748 1386 8.50633865672
956 1386 51.7126374907
417 1387 51.0921448865
488 1387 27.1697809241
451 1388 67.1636027677
1038 1388 1.37242593249
1158 1389 31.8397124368
1087 1390 63.7372199838
1088 1390 49.5433495906
342 1391 1.35747726161
399 1391 49.5775985357
539 1391 30.4474321238
1389 1392 10.0771412122
237 1393 72.2686768
379 1393 77.9466128611
546 1393 73.3092074915
998 1393 24.9991323613
165 1394 49.3024631642
1189 1394 66.6761469628
860 1395 58.3032873351
950 1395 41.9289446051
1008 1395 67.2512633119
716 1396 40.2024496136
1210 1396 10.0178486627
384 1397 25.664941865
1024 1397 15.0474512077
4 1398 73.9528725965
470 1399 81.202341651
146 1400 15.2371661961
1096 1400 78.3799124233
1123 1400 38.1800059891
297 1401 4.27934001451
1103 1401 50.604593054
102 1402 41.8628049976
803 1402 53.2980568077
73 1403 65.3333057341
1258 1403 52.0289757689
175 1404 40.9246130111
965 1404 13.4953949379
1108 1404 37.0833452409
2 1406 27.0836593229
334 1406 81.3250488379
53 1407 27.1509816965
201 1407 63.6176127271
690 1407 65.24827798
1206 1407 31.4855996166
1308 1407 15.6587698587
307 1408 72.6908150196
669 1408 11.600590939
872 1408 22.6112815944
1197 1408 51.5064119454
1216 1409 1.35662291797
62 1410 33.9330783574
559 1410 50.2969094824
1041 1410 44.3838245029
349 1411 31.0866332883
1048 1411 60.1659066717
310 1413 16.7161409112
736 1413 24.9086322285
354 1414 72.812429462
371 1415 36.7515097332
633 1415 12.9532105677
396 1416 29.0825855976
845 1416 13.8054213965
1293 1416 22.0945684681
965 1417 52.4913435232
1060 1417 70.2874481232
1161 1417 71.9908365047
912 1419 56.3476482813
1027 1419 34.7212874268
1217 1419 69.4063958413
1114 1420 68.6599465426
809 1422 74.5603958946
1213 1422 59.1129519207
75 1423 62.2175056947
632 1423 14.0600466855
1137 1423 20.8647675043
1175 1423 50.0785631308
1064 1424 0.705919176064
1073 1424 46.0838314572
6 1425 38.0153725636
116 1425 10.3764834884
227 1425 6.1131153563
1405 1425 33.5318062519
148 1426 79.9799467928
381 1426 64.368016171
387 1426 39.3749106852
514 1426 66.0674352109
802 1426 34.0338624817
464 1427 19.8539302477
1223 1427 65.2505142455
1231 1427 38.9752294525
1276 1427 7.87672020385
1159 1428 34.0779846663
13 1429 1.96743748862
41 1429 61.720757821
743 1429 16.0131477466
780 1429 35.7179885107
148 1430 73.0669640064
599 1431 66.8277492428
690 1431 82.5832109546
727 1431 75.5879233053
755 1432 38.4765954678
474 1433 68.9646327898
814 1433 48.7201748987
739 1434 73.6343492737
232 1435 5.6679003182
870 1435 73.5258884089
1276 1436 79.4703640913
482 1437 6.22655235704
921 1438 45.8395191648
986 1438 81.2985208481
569 1439 49.8199999786
609 1439 55.4852504884
743 1439 20.6573234685
296 1440 60.4747905856
631 1440 76.4755600214
793 1440 61.3288916592
510 1441 27.0480393295
864 1441 62.9780776078
925 1441 62.3103199673
1048 1441 71.9882082505
177 1442 38.9672563179
1000 1443 70.7782119516
318 1444 16.8642149288
496 1444 46.7685959881
501 1444 73.5458763773
773 1444 80.2439071644
973 1444 37.9084185466
1281 1444 14.2424482112
310 1445 47.0332878349
1203 1445 28.9788905592
35 1446 21.2199523991
396 1446 72.1054341788
218 1447 5.73197290914
852 1447 11.98397737
818 1448 81.6005149892
957 1448 18.9467125162
232 1449 11.8337775316
346 1449 45.6240366417
638 1449 23.6650224256
1336 1449 6.57474557308
479 1450 78.023218976
1006 1450 67.0342025422
1060 1450 60.0917857499
212 1451 56.6065248569
336 1452 22.7408607104
1040 1452 18.7487151475
954 1453 59.4470447276
1082 1453 9.63303352382
1090 1453 45.4097814533
636 1454 44.5616239939
914 1454 44.378873141
1322 1454 55.677453722
171 1456 60.1800200727
321 1457 49.5248588798
378 1457 1.14045799214
626 1457 16.9406326194
735 1458 48.3802301659
1006 1458 37.3448320106
792 1459 57.3236820848
1081 1459 26.8993639485
1219 1459 64.8307287244
235 1460 4.6861491211
539 1460 56.2671255015
1117 1460 27.4710854241
139 1461 26.4549740231
1020 1461 59.4879229254
1030 1461 28.8916842329
138 1462 82.9961298037
952 1462 35.6623138723
996 1462 21.034545187
1383 1462 48.0414666191
738 1463 78.330823819
552 1464 56.158233348
158 1465 36.7112729764
1212 1465 16.6079532092
843 1468 79.4992246996
950 1468 28.9485042658
969 1469 56.706025068
851 1470 58.9929729118
941 1470 51.6753141208
982 1470 75.8185574483
1369 1470 46.1079670052
1121 1471 21.2851272421
944 1472 26.6352233512
1107 1472 2.81211161407
60 1473 77.0274333875
20 1474 48.2976575315
57 1474 15.0520125284
920 1474 26.4492574079
1113 1474 8.70132923013
1269 1475 80.2946632222
256 1476 51.8721001889
268 1476 61.6452486873
935 1477 63.6550319213
1176 1477 42.2033871839
258 1478 1.14354675397
666 1478 18.7641693369
877 1478 2.55538873302
776 1479 80.2720491211
72 1480 11.7946060812
652 1480 46.0307435747
135 1481 23.2227242569
530 1481 1.08965436182
27 1482 66.6792882582
59 1482 17.343044785
154 1482 77.3185458835
138 1483 27.9606013539
148 1483 49.7745727598
526 1483 80.2663520255
932 1483 79.8496230476
1473 1483 58.4584303026
637 1484 54.3302650023
943 1484 21.9367930642
567 1485 22.3008255198
741 1485 67.0249879086
874 1485 57.4190102703
980 1485 55.417713634
12 1486 20.9634000042
1358 1486 18.8879281195
267 1487 52.9503773937
1462 1487 47.4681539536
300 1488 42.7054307411
1075 1488 30.2162723318
1149 1488 25.4285634215
23 1489 50.302713981
55 1489 71.6153201965
1137 1489 48.0187250429
232 1490 49.6201908821
424 1490 68.9120956041
739 1490 34.672124864
136 1491 55.0239456398
477 1491 32.4957952681
1017 1491 26.4138757307
1453 1491 36.6627942501
280 1492 55.798207574
463 1493 31.0334969177
200 1494 45.4568546755
260 1494 19.3185091154
343 1494 1.80025153438
1391 1494 82.327234858
66 1495 79.0489590491
925 1495 44.365905426
83 1496 8.18996662958
812 1496 79.0614470251
80 1497 74.7159773788
1415 1497 80.0883016674
537 1498 49.7263869849
340 1499 1.23116188065
187 1500 79.5751727338
874 1500 28.6895595308
48 1501 28.8224977829
388 1501 41.4877828386
669 1501 25.3665577357
1212 1502 62.2530652565
744 1503 78.5921605567
1312 1503 22.9917095156
424 1504 74.141355807
547 1504 32.5708965589
585 1504 2.84010681678
1138 1504 67.8758518732
1448 1504 9.54910971683
205 1505 50.0327258454
505 1505 17.1401058187
94 1506 17.6287169167
715 1507 9.6703244377
409 1508 77.0317909018
725 1510 12.5414561173
160 1511 39.1450725054
439 1511 49.8192270654
87 1512 33.0214938227
242 1512 72.1232485412
669 1512 57.7937392958
671 1512 10.4495700248
708 1512 1.73654493244
284 1513 50.1524703902
1127 1513 55.7387044974
1076 1514 59.0683998468
1197 1514 10.8431924988
83 1515 56.8143144598
197 1515 7.38339836271
273 1515 82.3297629654
401 1515 5.58144205485
699 1515 26.0295567921
30 1516 9.27877971148
265 1516 53.7844134293
546 1517 43.5788412383
597 1517 28.6504688023
191 1518 44.1070511116
548 1518 35.318799465
95 1519 3.74840411804
116 1519 35.2718172386
771 1519 14.0285449002
1321 1520 10.7499274801
476 1521 46.8835780666
1313 1521 9.40927554461
1338 1521 5.155958319
761 1522 35.1976700321
533 1523 46.6268811987
1054 1523 37.8586413833
50 1524 81.584909695
770 1524 46.7060033201
784 1524 56.1544546155
1507 1524 33.7795746903
909 1525 46.6321202586
199 1526 29.1606045095
309 1526 36.2955482399
454 1526 26.7831683028
538 1526 75.5565277952
882 1527 2.48066346922
1302 1527 68.6196414916
1509 1527 23.7339396891
1526 1527 9.12327125283
113 1528 35.2872391092
978 1528 68.9776971389
1060 1528 39.1909387409
86 1529 21.925673909
778 1529 45.332504553
342 1530 34.4200118725
721 1530 30.8328435768
813 1530 33.4102736072
1210 1531 73.7245034138
777 1532 70.7089177095
1108 1532 67.7892539077
31 1533 53.6287708736
276 1533 13.8535976035
726 1534 82.9161813312
947 1534 27.7044891566
1011 1534 62.994988542
24 1535 10.659457414
102 1535 11.2215035909
628 1535 61.6840679475
811 1536 59.0641986635
1107 1536 44.3264954757
1301 1537 13.2261714332
1356 1537 21.6525917619
578 1538 56.6957800288
239 1539 41.0244414501
740 1539 41.154957629
163 1541 27.1874693177
358 1541 42.5360235232
654 1542 72.1660578166
322 1543 57.8748919673
1142 1543 32.7626906486
758 1544 77.704639018
212 1545 63.3520602182
350 1545 8.52959335704
945 1545 44.7228328971
1469 1545 73.9430792807
259 1546 17.0690911688
505 1546 46.4677149466
1432 1546 9.67910437023
377 1547 3.6538641874
385 1547 25.3914129949
1225 1547 21.7196203129
1506 1548 53.1515849094
641 1549 59.22650676
677 1549 48.3968175918
553 1550 71.6363918044
1175 1550 6.28237462379
602 1551 10.2376936173
804 1551 74.136499959
881 1552 13.0926641031
377 1553 2.71437192277
1147 1553 29.6993825219
496 1554 6.62743717087
691 1554 72.9292466711
446 1555 55.7634814538
464 1555 76.418144519
1129 1555 63.2741528256
593 1556 80.7237736009
652 1556 44.1658439208
1337 1556 67.6971454287
931 1557 47.0154206613
1512 1557 42.0912968991
778 1558 82.2899983501
1267 1558 72.9359129697
195 1559 34.4893266306
1356 1559 34.2628223326
1557 1559 48.9030917756
14 1560 25.8005176381
549 1560 55.1833571624
66 1561 39.587667232
993 1561 78.8463047935
95 1562 60.0291524243
432 1562 61.8530452247
640 1562 79.6802061695
3 1563 48.6362105341
1082 1563 64.1080896361
1537 1563 15.9837173338
596 1564 81.0196156601
541 1565 74.0096425602
866 1565 1.38048036271
1440 1566 51.7965869936
1540 1566 21.1956840407
1549 1566 2.451999185
309 1567 53.0146313813
426 1567 76.2331331531
840 1567 48.6848601358
414 1568 59.7541199941
671 1568 67.2961284162
819 1569 76.3572220226
1046 1569 36.0946167178
1559 1569 62.3242060836
425 1570 52.8867036193
1003 1570 65.5657834936
1120 1570 35.0969332247
1256 1570 2.84268643898
537 1571 42.8726325938
743 1571 37.0519222206
1193 1571 57.6296673074
21 1572 55.6193619294
955 1572 5.86820751813
1325 1572 43.1812170214
500 1573 38.9684719551
1130 1573 18.8594119008
1134 1573 71.593509148
1452 1573 66.76814239
1058 1574 36.9834153958
1270 1574 77.3332724708
1409 1574 77.0343847569
122 1575 2.45293993552
709 1575 43.2809321335
917 1576 6.18365173539
744 1577 16.4198566057
745 1577 38.550664369
1345 1578 10.7924231805
242 1579 49.5754508722
4 1580 6.12097815333
589 1580 76.8096922906
1346 1580 48.9582099526
624 1581 10.03375229
801 1581 80.1575198294
133 1582 35.223419935
944 1582 66.9917701637
1550 1582 11.1053330417
84 1583 44.404315596
717 1583 66.2152327038
864 1583 58.2550131875
725 1584 17.6552007196
427 1586 48.5424268979
547 1586 63.1634725608
1044 1586 3.76337155716
1341 1586 36.415423013
1404 1586 73.1889946226
744 1587 73.5207602358
866 1587 67.2977578691
1300 1587 55.7211139173
320 1588 4.03267217905
336 1588 28.5282215589
372 1588 35.2798270929
1272 1588 69.7698991296
153 1589 66.2051395165
406 1590 72.7329975831
548 1591 82.1338204285
1093 1591 44.7982929579
31 1592 57.1678454913
555 1592 38.0621323053
1025 1592 4.9291852533
1304 1592 66.1434560939
157 1593 61.6253914897
464 1593 17.2921926208
208 1594 26.6460719102
473 1594 46.4142389654
506 1594 73.9659953596
834 1594 9.47248213955
876 1594 19.8064069904
998 1594 31.1600948685
574 1595 36.1229759145
956 1596 73.6966513067
915 1597 54.5476026644
1555 1597 31.3434523309
619 1598 8.4861391543
1138 1598 59.4879800682
1574 1598 25.8745276323
349 1599 0.325532494146
1019 1599 57.9152164497
1236 1599 34.9411979838
82 1600 74.6209223656
1135 1600 12.0882192078
987 1601 82.2975545077
1045 1601 48.8002977815
1317 1601 4.0739266314
574 1602 55.312613857
951 1603 27.9117514427
437 1604 0.509115811879
1095 1604 64.4730322959
489 1605 4.98618387935
525 1605 36.5230457992
889 1605 37.8364485564
1102 1605 60.4823352711
1162 1606 9.74444835291
717 1607 54.290947876
871 1607 24.4326121935
7 1608 42.5347146808
1515 1608 6.96409188735
280 1609 3.77151456269
1117 1609 76.2879347329
1163 1609 73.5572826976
282 1610 54.5990838835
1285 1611 4.82114687841
1464 1611 67.9551238053
1471 1611 26.2906414377
663 1612 20.3516673863
310 1613 10.5817737737
1601 1613 15.2002939453
908 1614 41.7411649095
46 1615 33.2672150302
64 1615 0.603734251073
68 1615 41.7866751818
716 1615 17.0948902766
1364 1617 45.3452462427
1616 1617 49.4701261969
90 1618 45.0266365865
450 1618 22.4857765827
1570 1618 4.50325731297
1203 1619 68.0332384852
304 1620 61.5110394008
555 1620 56.5815465637
732 1620 16.8576619544
871 1620 59.0333870061
1484 1620 9.33244184962
409 1621 26.1715110272
1038 1621 53.8228239446
1405 1621 24.6704624036
948 1622 20.2732924249
970 1623 73.3883432518
1290 1623 65.8355114052
1483 1623 79.4511333297
1554 1623 22.9477621613
686 1624 43.1909279875
1096 1624 2.66511758176
1156 1624 73.2123610918
1295 1624 15.5749384042
234 1625 20.0685405784
525 1625 54.6670210056
558 1625 18.2483190965
682 1625 82.3216097943
1077 1625 22.4359226032
338 1626 33.5828781292
781 1626 71.6423056143
194 1627 73.7256877767
528 1627 70.0235296321
747 1627 35.1508992534
1225 1627 80.9568223307
77 1628 48.8557239521
441 1628 36.591831931
1303 1628 74.8272099167
105 1629 30.247136807
221 1629 76.8693120698
983 1630 25.1286382611
1398 1630 62.8914760324
21 1631 6.86108100374
784 1631 69.7547536125
620 1632 52.1051340199
1509 1632 59.3000044078
84 1633 66.3792333807
372 1633 48.743551297
419 1633 45.2392206384
975 1633 46.8206065672
561 1634 6.91135480709
49 1635 62.9978969009
151 1635 37.3128010397
284 1635 20.113731714
474 1635 70.2915944642
120 1636 23.3488506723
1352 1636 2.9853073937
383 1637 13.976301409
1344 1637 44.3679291438
834 1638 25.753351104
256 1639 64.8527386078
1531 1639 2.52440825214
615 1640 28.8262074206
128 1641 65.1166430184
290 1641 73.4431781397
385 1641 55.9999344217
548 1641 3.633681299
1416 1641 74.5032520718
61 1642 5.20378281276
1046 1642 15.2413852797
1339 1642 47.7903451549
488 1643 36.6978347444
47 1644 4.28673889134
182 1644 47.9844111688
353 1644 79.8095418494
906 1645 68.1617705712
1071 1645 56.7795268758
329 1646 73.7724869392
1069 1646 2.35099836548
1491 1646 40.1472048332
966 1647 21.8545093132
975 1647 29.4956442269
1303 1648 57.7124352899
277 1649 35.458084086
1556 1649 26.3852860789
811 1650 57.3631672484
1573 1650 70.9102116258
537 1651 26.2410735385
394 1652 23.782822628
565 1652 61.5566286865
1150 1652 12.0533026434
76 1654 17.1423843883
637 1654 13.2059347483
1120 1654 7.15179775146
618 1655 38.6260040055
1296 1655 4.71978211024
1652 1655 52.1720230889
53 1656 28.8914914644
645 1656 58.3075105494
1069 1657 39.407618815
1228 1658 28.4728142502
1428 1658 4.78539456414
1477 1658 32.1021421566
1261 1659 27.4113921004
1583 1659 59.7472930659
503 1660 35.4662648393
985 1660 43.7561941142
1001 1660 81.8569937029
1575 1660 37.9582793994
30 1661 75.2212137742
582 1661 51.6364394205
1244 1661 57.3043562618
126 1662 74.9620299008
138 1662 48.2008445849
810 1662 44.9537970443
55 1663 6.00546066152
259 1663 20.3622924743
469 1663 28.7643791252
594 1663 39.1437149387
1160 1663 45.8358508539
1502 1663 23.6462293304
1528 1663 20.3992075812
241 1664 20.3752601107
1092 1665 12.1392813469
1255 1665 61.9777200395
891 1666 6.91734258964
968 1666 41.9357603383
1349 1666 61.4375659253
26 1667 18.7694253229
78 1667 32.8883702946
619 1667 53.705412624
1181 1667 29.2399153497
1004 1668 54.6023097109
1100 1668 50.1141670693
1645 1668 35.8573515597
691 1669 26.0091542297
842 1670 14.2419241635
879 1670 0.390676453782
1015 1670 78.3528467381
1072 1670 13.4939234288
359 1671 2.94329946768
704 1671 3.65339273359
